"CEDULA","NOMBRE_COMPLETO","FECHA_NACIMIENTO","ESTADO_CIVIL","SEXO","EDAD","TELEFONO","CORREO"
19133,"Logan",10-SEP-78,0,1,,"",""
19134,"Sierra",12-NOV-72,0,2,,"",""
19135,"Logan",03-FEB-77,1,1,,"",""
19136,"Richard",30-SEP-71,1,1,,"",""
19137,"Eric",11-MAR-77,0,1,,"",""
19138,"Eric",16-APR-72,1,1,,"",""
19139,"Oscar",10-MAR-83,1,1,,"",""
19140,"Melanie",19-MAR-72,0,2,,"",""
19141,"Samuel",30-AUG-71,0,1,,"",""
19142,"Dalton",08-MAY-72,1,1,,"",""
19143,"Lauren",07-JAN-71,0,2,,"",""
19144,"Edwin",22-DEC-76,0,1,,"",""
19145,"Adriana",22-OCT-70,1,2,,"",""
19146,"Mariah",14-JUL-76,0,2,,"",""
19147,"Edward",09-MAR-75,1,1,,"",""
19148,"Cody",05-SEP-75,0,1,,"",""
19149,"Sean",13-SEP-80,0,1,,"",""
19150,"Maria",13-FEB-86,1,2,,"",""
19151,"Ian",14-FEB-70,0,1,,"",""
19152,"Jonathan",01-AUG-69,1,1,,"",""
19153,"Dylan",22-MAR-75,1,1,,"",""
19154,"William",08-JUL-80,1,2,,"",""
19155,"Caroline",24-APR-70,1,2,,"",""
19156,"Julia",03-JUL-69,0,2,,"",""
19157,"Eduardo",25-JUN-70,0,1,,"",""
19158,"Destiny",15-MAR-75,0,2,,"",""
19159,"Richard",12-NOV-69,1,1,,"",""
19160,"Sara",21-SEP-68,0,2,,"",""
19161,"Jeremiah",04-APR-69,0,1,,"",""
19162,"Peter",12-MAY-69,1,1,,"",""
19163,"Riley",18-OCT-79,1,2,,"",""
19164,"Danielle",22-DEC-73,0,2,,"",""
19165,"Miranda",02-MAR-74,0,2,,"",""
19166,"Olivia",12-DEC-79,0,2,,"",""
19167,"Caitlin",06-DEC-79,0,2,,"",""
19168,"Nathan",17-APR-69,0,1,,"",""
19169,"Arianna",01-MAY-69,0,2,,"",""
19170,"Luis",10-MAY-69,0,1,,"",""
19171,"Melanie",24-FEB-69,1,2,,"",""
19172,"Calvin",15-APR-85,1,1,,"",""
19173,"Kelli",16-SEP-79,1,2,,"",""
19174,"Katelyn",02-JUN-79,0,2,,"",""
19175,"Wayne",19-AUG-77,0,1,,"",""
19176,"Ebony",30-NOV-77,0,2,,"",""
19177,"Donna",22-JAN-79,1,2,,"",""
19178,"Sarah",22-FEB-78,0,2,,"",""
19179,"Gloria",20-NOV-77,0,2,,"",""
19180,"Joan",07-SEP-77,0,2,,"",""
19181,"Chad",24-APR-78,0,1,,"",""
19182,"Lance",19-MAY-83,0,1,,"",""
19183,"Edwin",07-AUG-76,0,1,,"",""
19184,"Emily",05-OCT-82,0,2,,"",""
19185,"Jacqueline",22-MAY-77,0,2,,"",""
19186,"Bob",11-FEB-82,1,1,,"",""
19187,"Karl",10-NOV-76,0,1,,"",""
19188,"Dalton",04-DEC-76,0,1,,"",""
19189,"Morgan",08-SEP-76,0,2,,"",""
19190,"Carl",24-NOV-76,0,1,,"",""
19191,"Keith",19-JAN-77,0,1,,"",""
19192,"Erika",09-SEP-75,0,2,,"",""
19193,"Omar",21-MAY-76,0,1,,"",""
19194,"Cesar",29-SEP-75,0,1,,"",""
19195,"Darren",22-MAY-81,0,1,,"",""
19196,"April",31-AUG-81,0,2,,"",""
19197,"Briana",16-MAY-76,0,2,,"",""
19198,"Melissa",05-MAY-86,0,2,,"",""
19199,"David",06-OCT-80,0,1,,"",""
19200,"Luke",22-SEP-71,1,1,,"",""
19201,"Charles",25-APR-72,1,1,,"",""
19202,"Brianna",08-JAN-72,1,2,,"",""
19203,"Darren",11-DEC-58,0,1,,"",""
19204,"Sydney",17-DEC-58,0,2,,"",""
19205,"James",12-SEP-64,1,1,,"",""
19206,"Destiny",05-FEB-75,1,2,,"",""
19207,"Jeremiah",04-APR-71,1,1,,"",""
19208,"Angelica",02-OCT-59,1,2,,"",""
19209,"Alexandra",01-JAN-60,1,2,,"",""
19210,"Alexis",02-AUG-65,1,2,,"",""
19211,"Anna",21-FEB-60,1,2,,"",""
19212,"Brianna",07-MAR-66,1,2,,"",""
19213,"Amanda",07-JUL-60,1,2,,"",""
19214,"Cassidy",15-AUG-61,0,2,,"",""
19215,"Edward",30-SEP-67,0,1,,"",""
19216,"Gabriel",01-MAR-62,0,1,,"",""
19217,"Jose",12-MAR-73,1,1,,"",""
19218,"Nathaniel",09-APR-62,1,1,,"",""
19219,"Mary",05-JUN-62,1,2,,"",""
19220,"Mariah",07-JUL-62,1,2,,"",""
19221,"Kaitlyn",23-SEP-62,1,2,,"",""
19222,"Jordan",17-FEB-68,1,1,,"",""
19223,"Jacqueline",17-JUN-74,1,2,,"",""
19224,"Stephanie",21-MAR-63,1,2,,"",""
19225,"Jeremy",07-APR-63,1,1,,"",""
19226,"Neil",14-OCT-80,1,1,,"",""
19227,"Logan",16-AUG-69,1,1,,"",""
19228,"Morgan",09-SEP-63,1,2,,"",""
19229,"David",20-FEB-64,0,1,,"",""
19230,"Joy",11-NOV-63,1,2,,"",""
19231,"Meghan",11-APR-69,1,2,,"",""
19232,"Candice",09-NOV-70,0,2,,"",""
19233,"Omar",02-MAY-70,1,1,,"",""
19234,"Micah",13-MAY-83,0,1,,"",""
19235,"Kayla",02-FEB-78,1,2,,"",""
19236,"Chloe",09-FEB-78,1,2,,"",""
19237,"Kristy",15-OCT-78,1,2,,"",""
19238,"Isabella",04-FEB-84,1,2,,"",""
19239,"Jeremy",17-APR-79,1,1,,"",""
19240,"Theresa",18-OCT-78,1,2,,"",""
19241,"Diane",31-DEC-78,1,2,,"",""
19242,"Devin",04-MAY-79,1,1,,"",""
19243,"James",24-APR-84,1,1,,"",""
19244,"Sebastian",04-JUN-84,1,1,,"",""
19245,"Isaiah",23-FEB-82,1,1,,"",""
19246,"Carlos",05-FEB-77,1,1,,"",""
19247,"Michele",04-MAY-79,1,2,,"",""
19248,"Sheena",22-AUG-78,1,2,,"",""
19249,"Chad",02-JUN-67,1,1,,"",""
19250,"Lacey",02-JUL-66,1,2,,"",""
19251,"Brett",07-AUG-66,1,1,,"",""
19252,"Jasmine",27-AUG-61,1,2,,"",""
19253,"Gabrielle",19-MAR-67,0,2,,"",""
19254,"Anibal",07-MAY-62,0,1,,"",""
19255,"Terrance",13-AUG-60,0,1,,"",""
19256,"Abigail",07-MAR-66,1,2,,"",""
19257,"Dana",12-JAN-65,1,2,,"",""
19258,"Douglas",13-MAY-76,1,1,,"",""
19259,"Barbara",22-JUL-42,1,2,,"",""
19260,"Latoya",04-JAN-45,0,2,,"",""
19261,"Heather",23-NOV-45,1,2,,"",""
19262,"Kari",26-MAY-48,1,2,,"",""
19263,"Nina",06-MAY-48,1,2,,"",""
19264,"Kristopher",21-MAR-86,0,1,,"",""
19265,"Dale",22-AUG-84,1,1,,"",""
19266,"Grant",04-APR-85,1,1,,"",""
19267,"Marshall",05-AUG-84,1,1,,"",""
19268,"Alyssa",10-MAY-84,1,2,,"",""
19269,"Kathleen",20-SEP-82,0,2,,"",""
19270,"Shawn",24-JUN-85,1,1,,"",""
19271,"Kristopher",12-NOV-83,1,1,,"",""
19272,"Shaun",18-JUL-48,1,1,,"",""
19273,"Natalie",23-JUL-48,1,2,,"",""
19274,"Karen",08-JUL-48,1,2,,"",""
19275,"Gregory",17-DEC-72,1,1,,"",""
19276,"Ruben",06-AUG-72,0,1,,"",""
19277,"Billy",24-JAN-66,1,1,,"",""
19278,"Willie",10-JAN-66,0,1,,"",""
19279,"Omar",02-SEP-65,0,1,,"",""
19280,"Darrell",23-AUG-69,1,1,,"",""
19281,"Mallory",13-APR-69,0,2,,"",""
19282,"Hailey",30-APR-80,1,2,,"",""
19283,"Adrian",08-JAN-64,1,1,,"",""
19284,"Briana",06-APR-69,1,2,,"",""
19285,"Jacqueline",08-AUG-71,1,2,,"",""
19286,"Kaitlyn",30-AUG-65,1,2,,"",""
19287,"Shane",23-JUL-70,1,1,,"",""
19288,"Candice",04-DEC-64,1,2,,"",""
19289,"Johnathan",22-OCT-70,1,1,,"",""
19290,"Sergio",30-OCT-74,0,1,,"",""
19291,"Colleen",22-NOV-81,0,2,,"",""
19292,"Micah",03-DEC-81,1,1,,"",""
19293,"Chloe",25-FEB-76,1,2,,"",""
19294,"Stanley",06-MAR-76,1,1,,"",""
19295,"Katelyn",23-JAN-75,0,2,,"",""
19296,"Jake",04-JUL-74,0,1,,"",""
19297,"Cedric",18-FEB-75,0,1,,"",""
19298,"Priscilla",06-APR-86,0,2,,"",""
19299,"Carrie",08-OCT-80,1,2,,"",""
19300,"Clarence",08-OCT-57,1,1,,"",""
19301,"Jamie",29-AUG-57,1,2,,"",""
19302,"Brad",07-AUG-62,0,1,,"",""
19303,"Sylvia",09-APR-57,1,1,,"",""
19304,"Sara",07-JAN-59,0,2,,"",""
19305,"Gabriella",21-AUG-73,0,2,,"",""
19306,"Candace",13-AUG-73,1,2,,"",""
19307,"Micheal",08-MAR-74,1,1,,"",""
19308,"Casey",16-OCT-73,1,2,,"",""
19309,"Frank",22-MAY-74,1,1,,"",""
19310,"Evelyn",13-APR-79,1,2,,"",""
19311,"Dana",23-SEP-73,1,2,,"",""
19312,"Valerie",18-JUL-73,1,2,,"",""
19313,"Charles",07-SEP-72,0,1,,"",""
19314,"Alvin",12-MAR-78,0,1,,"",""
19315,"Devon",02-MAR-73,0,1,,"",""
19316,"Raymond",20-MAY-78,1,1,,"",""
19317,"Sara",12-MAR-78,0,2,,"",""
19318,"Jamie",29-NOV-72,0,1,,"",""
19319,"Darryl",29-JAN-78,0,1,,"",""
19320,"Bethany",02-MAY-72,0,2,,"",""
19321,"Clifford",08-AUG-77,1,1,,"",""
19322,"Gerald",13-APR-77,0,1,,"",""
19323,"Jeremy",06-SEP-83,1,1,,"",""
19324,"Tanya",08-APR-73,1,2,,"",""
19325,"Kelli",11-SEP-72,1,2,,"",""
19326,"Marcus",10-MAR-83,1,1,,"",""
19327,"Candace",31-JAN-72,1,2,,"",""
19328,"Shawn",10-SEP-70,0,1,,"",""
19329,"Nancy",19-APR-71,0,2,,"",""
19330,"Johnny",30-SEP-70,0,1,,"",""
19331,"Jessie",30-AUG-76,0,1,,"",""
19332,"Kelvin",14-JUL-76,1,1,,"",""
19333,"Candace",11-JAN-71,1,2,,"",""
19334,"Katherine",03-APR-75,0,2,,"",""
19335,"Cedric",14-FEB-70,0,1,,"",""
19336,"Ricardo",07-SEP-69,0,1,,"",""
19337,"Bonnie",12-DEC-75,0,2,,"",""
19338,"Paula",04-OCT-71,1,2,,"",""
19339,"Lance",21-DEC-71,1,1,,"",""
19340,"Renee",15-AUG-71,1,2,,"",""
19341,"Clarence",21-FEB-72,1,1,,"",""
19342,"Aimee",05-APR-74,0,2,,"",""
19343,"Louis",30-JAN-69,0,1,,"",""
19344,"Mandy",16-DEC-74,0,2,,"",""
19345,"Kaitlin",18-AUG-76,1,2,,"",""
19346,"Donna",11-OCT-76,1,2,,"",""
19347,"Alvin",04-MAR-71,1,1,,"",""
19348,"Ebony",15-SEP-70,1,2,,"",""
19349,"Warren",09-AUG-75,0,1,,"",""
19350,"Bethany",13-SEP-80,1,2,,"",""
19351,"Edgar",19-OCT-68,0,1,,"",""
19352,"Arturo",11-MAY-69,0,1,,"",""
19353,"Desiree",09-AUG-74,0,2,,"",""
19354,"Abby",29-AUG-82,0,2,,"",""
19355,"Danny",08-AUG-82,0,1,,"",""
19356,"Francis",10-MAY-82,1,1,,"",""
19357,"Ryan",25-MAY-85,0,1,,"",""
19358,"Jonathan",16-DEC-83,0,1,,"",""
19359,"Roberto",16-FEB-69,1,1,,"",""
19360,"Joanna",01-OCT-68,1,2,,"",""
19361,"Stacey",24-MAR-69,1,2,,"",""
19362,"Karl",09-AUG-74,1,1,,"",""
19363,"Regina",02-DEC-67,0,2,,"",""
19364,"Alejandro",16-OCT-73,1,1,,"",""
19365,"Wayne",31-DEC-67,1,1,,"",""
19366,"Christy",01-OCT-67,1,2,,"",""
19367,"Johnathan",14-FEB-84,0,1,,"",""
19368,"Lindsay",23-SEP-83,0,2,,"",""
19369,"Clifford",30-SEP-83,0,1,,"",""
19370,"Gilbert",22-DEC-82,0,1,,"",""
19371,"Roy",05-DEC-82,0,1,,"",""
19372,"Cassidy",16-DEC-81,0,2,,"",""
19373,"Rebekah",12-MAR-82,0,2,,"",""
19374,"Paula",29-SEP-80,0,2,,"",""
19375,"Omar",27-MAY-81,0,1,,"",""
19376,"Paige",26-OCT-81,0,2,,"",""
19377,"Dominic",25-AUG-81,0,1,,"",""
19378,"Lucas",30-OCT-81,0,1,,"",""
19379,"Crystal",22-MAY-80,0,2,,"",""
19380,"Marshall",07-JAN-81,0,1,,"",""
19381,"Brandi",11-JUL-80,0,2,,"",""
19382,"Jerry",23-APR-81,1,1,,"",""
19383,"Roger",31-AUG-78,0,1,,"",""
19384,"Gilbert",05-MAR-79,0,1,,"",""
19385,"Alisha",20-JAN-84,0,2,,"",""
19386,"Allen",23-DEC-79,0,1,,"",""
19387,"Ruth",22-SEP-79,1,2,,"",""
19388,"Alberto",24-JAN-86,0,1,,"",""
19389,"Terrence",13-NOV-83,0,1,,"",""
19390,"Terrance",01-APR-84,0,1,,"",""
19391,"Sergio",31-MAR-84,0,1,,"",""
19392,"Sergio",16-AUG-83,0,1,,"",""
19393,"Miguel",17-MAY-67,1,1,,"",""
19394,"Henry",14-DEC-66,1,1,,"",""
19395,"Austin",29-NOV-65,0,1,,"",""
19396,"Tammy",08-SEP-65,0,2,,"",""
19397,"Terry",24-AUG-71,0,1,,"",""
19398,"Dylan",08-APR-66,0,1,,"",""
19399,"Anthony",09-APR-66,0,1,,"",""
19400,"Gavin",07-SEP-72,0,1,,"",""
19401,"Kyle",09-DEC-72,0,1,,"",""
19402,"Jeremiah",18-DEC-72,0,1,,"",""
19403,"Morgan",01-DEC-72,0,2,,"",""
19404,"Nicole",12-FEB-34,1,2,,"",""
19405,"Abigail",17-AUG-71,1,2,,"",""
19406,"Brooke",05-OCT-71,1,2,,"",""
19407,"Sarah",05-AUG-65,1,2,,"",""
19408,"Taylor",20-JUL-65,1,2,,"",""
19409,"Savannah",08-AUG-65,1,2,,"",""
19410,"Chloe",03-AUG-64,1,2,,"",""
19411,"Sarah",29-SEP-64,1,2,,"",""
19412,"Jaime",26-MAR-65,1,1,,"",""
19413,"Xavier",04-MAR-64,0,1,,"",""
19414,"Alexis",20-OCT-74,1,2,,"",""
19415,"Devin",10-JUN-71,1,1,,"",""
19416,"Caitlin",20-JUL-65,1,2,,"",""
19417,"Alexis",06-APR-65,1,2,,"",""
19418,"Nathan",08-DEC-64,0,1,,"",""
19419,"Allison",19-FEB-76,0,2,,"",""
19420,"Stanley",16-DEC-64,0,1,,"",""
19421,"Jay",08-MAR-76,0,1,,"",""
19422,"Paula",18-MAY-76,0,2,,"",""
19423,"Maria",04-FEB-76,0,2,,"",""
19424,"Terrance",12-JAN-75,0,1,,"",""
19425,"Arturo",25-FEB-75,1,1,,"",""
19426,"Brian",12-DEC-75,0,1,,"",""
19427,"Troy",09-SEP-75,0,1,,"",""
19428,"Eric",23-APR-81,1,1,,"",""
19429,"Jared",04-MAR-76,0,1,,"",""
19430,"Sharon",10-JAN-26,1,2,,"",""
19431,"Bonnie",16-FEB-75,0,2,,"",""
19432,"Armando",09-SEP-80,0,1,,"",""
19433,"Bridget",01-JUN-75,1,2,,"",""
19434,"Geoffrey",18-JUL-80,0,1,,"",""
19435,"Benjamin",16-JUL-80,1,1,,"",""
19436,"Gregory",31-MAR-75,1,1,,"",""
19437,"Kelsey",21-MAY-80,0,2,,"",""
19438,"Shannon",16-SEP-80,1,2,,"",""
19439,"Franklin",11-SEP-74,0,1,,"",""
19440,"Alicia",23-DEC-74,1,2,,"",""
19441,"Dale",17-JUL-74,0,1,,"",""
19442,"Connor",21-OCT-85,0,1,,"",""
19443,"Dominic",30-SEP-62,1,1,,"",""
19444,"Kayla",31-AUG-73,1,2,,"",""
19445,"Emma",07-AUG-73,1,2,,"",""
19446,"Bridget",06-OCT-73,1,2,,"",""
19447,"Yolanda",20-DEC-73,1,2,,"",""
19448,"Meagan",03-SEP-72,0,2,,"",""
19449,"Nuan",10-FEB-32,1,1,,"",""
19450,"Keith",17-AUG-72,1,1,,"",""
19451,"Pedro",20-MAR-72,0,1,,"",""
19452,"Jacob",17-DEC-72,1,1,,"",""
19453,"Veronica",07-MAY-78,1,2,,"",""
19454,"Roger",13-FEB-73,1,1,,"",""
19455,"Jack",29-NOV-72,0,1,,"",""
19456,"Jesse",23-JAN-33,1,1,,"",""
19457,"Jennifer",16-JAN-33,0,2,,"",""
19458,"Tyrone",21-APR-72,1,1,,"",""
19459,"Katie",24-MAR-72,1,2,,"",""
19460,"Arthur",11-DEC-71,1,1,,"",""
19461,"Nichole",19-APR-71,0,2,,"",""
19462,"Paige",13-OCT-76,0,2,,"",""
19463,"Cassandra",20-MAY-71,1,2,,"",""
19464,"Tyrone",08-MAY-35,1,1,,"",""
19465,"Sierra",02-SEP-34,0,2,,"",""
19466,"Morgan",20-JUL-69,1,2,,"",""
19467,"Krista",09-OCT-69,0,2,,"",""
19468,"Ramon",04-AUG-74,0,1,,"",""
19469,"Valerie",13-AUG-68,0,2,,"",""
19470,"Kelli",09-SEP-74,0,2,,"",""
19471,"Bryant",30-OCT-68,0,1,,"",""
19472,"Heidi",08-FEB-74,0,2,,"",""
19473,"Roger",22-AUG-74,0,1,,"",""
19474,"Jenny",03-APR-72,0,2,,"",""
19475,"Mandy",31-AUG-71,1,2,,"",""
19476,"Sarah",21-OCT-77,1,2,,"",""
19477,"Lance",19-FEB-72,1,1,,"",""
19478,"Tasha",23-JUN-72,1,2,,"",""
19479,"Jessica",04-JUN-74,0,2,,"",""
19480,"Lisa",07-OCT-73,1,2,,"",""
19481,"Darren",11-MAY-73,1,1,,"",""
19482,"Andy",17-DEC-67,1,1,,"",""
19483,"Michele",30-MAR-45,1,2,,"",""
19484,"Willie",26-AUG-70,1,1,,"",""
19485,"Raul",02-MAY-71,0,1,,"",""
19486,"Melanie",25-SEP-70,1,2,,"",""
19487,"Dwayne",11-JAN-70,1,1,,"",""
19488,"Jamie",10-DEC-69,0,2,,"",""
19489,"Alexandra",05-AUG-69,0,2,,"",""
19490,"Kristina",16-MAY-70,0,2,,"",""
19491,"Stanley",08-DEC-80,0,1,,"",""
19492,"Andres",15-APR-75,0,1,,"",""
19493,"Karla",09-NOV-69,1,2,,"",""
19494,"Sergio",16-SEP-84,0,1,,"",""
19495,"Francis",31-OCT-84,0,1,,"",""
19496,"Edgar",08-JUL-84,0,1,,"",""
19497,"Raul",23-OCT-84,0,1,,"",""
19498,"Christy",02-AUG-84,0,2,,"",""
19499,"Shawn",22-MAY-69,1,1,,"",""
19500,"Russell",13-MAY-74,1,1,,"",""
19501,"Allison",07-MAY-73,1,2,,"",""
19502,"Felicia",30-JAN-73,1,2,,"",""
19503,"Bridget",23-SEP-67,1,2,,"",""
19504,"Dominic",10-FEB-68,1,1,,"",""
19505,"Gilbert",09-SEP-83,0,1,,"",""
19506,"Candice",11-DEC-83,0,2,,"",""
19507,"Raul",10-JUN-83,0,1,,"",""
19508,"Troy",30-APR-81,1,1,,"",""
19509,"Nancy",18-JUL-81,0,2,,"",""
19510,"Renee",16-NOV-81,0,2,,"",""
19511,"Marcus",16-NOV-81,0,1,,"",""
19512,"Marco",08-JAN-82,1,1,,"",""
19513,"Jessie",02-JUN-85,1,1,,"",""
19514,"Kari",16-NOV-85,0,2,,"",""
19515,"Nancy",13-FEB-86,0,2,,"",""
19516,"Kaitlyn",08-JUL-80,0,2,,"",""
19517,"Max",21-MAR-81,0,1,,"",""
19518,"Clifford",09-JUL-80,0,1,,"",""
19519,"Bianca",17-APR-79,0,2,,"",""
19520,"Kari",17-FEB-84,1,2,,"",""
19521,"Jaime",22-SEP-78,0,2,,"",""
19522,"Christian",12-AUG-85,1,1,,"",""
19523,"Brittney",23-AUG-83,0,2,,"",""
19524,"Denise",03-AUG-83,0,2,,"",""
19525,"Hannah",21-NOV-65,0,2,,"",""
19526,"Angela",31-DEC-72,0,2,,"",""
19527,"Gabriel",12-JUN-78,0,1,,"",""
19528,"Bailey",10-NOV-72,0,2,,"",""
19529,"Bailey",05-AUG-78,0,2,,"",""
19530,"Lisa",31-DEC-72,0,2,,"",""
19531,"John",04-APR-73,0,1,,"",""
19532,"Victoria",31-JUL-72,0,2,,"",""
19533,"Vanessa",02-OCT-72,0,2,,"",""
19534,"Adrian",21-DEC-72,0,1,,"",""
19535,"Alex",18-JAN-73,0,1,,"",""
19536,"Brooke",07-NOV-65,1,2,,"",""
19537,"Michelle",02-OCT-71,1,2,,"",""
19538,"Connor",07-OCT-65,1,1,,"",""
19539,"Latoya",26-MAR-65,1,2,,"",""
19540,"Jade",01-APR-65,1,2,,"",""
19541,"Alexandra",05-SEP-64,1,2,,"",""
19542,"Robert",17-JAN-65,1,1,,"",""
19543,"Evan",07-JAN-65,1,1,,"",""
19544,"Katherine",04-SEP-64,1,2,,"",""
19545,"Garrett",14-OCT-80,0,1,,"",""
19546,"Angel",07-DEC-63,0,1,,"",""
19547,"Lauren",11-AUG-74,1,2,,"",""
19548,"Kaitlyn",16-APR-64,1,2,,"",""
19549,"Kevin",18-FEB-64,1,1,,"",""
19550,"Lucas",06-OCT-69,1,1,,"",""
19551,"Samuel",29-JAN-69,1,1,,"",""
19552,"Margaret",03-JUL-69,1,2,,"",""
19553,"Karen",03-APR-64,1,2,,"",""
19554,"Emmanuel",02-OCT-69,0,1,,"",""
19555,"Alejandro",21-JUL-74,1,1,,"",""
19556,"Shawna",31-DEC-74,1,2,,"",""
19557,"Bridget",08-MAR-74,0,2,,"",""
19558,"Gloria",05-SEP-75,1,2,,"",""
19559,"Cedric",13-DEC-81,1,1,,"",""
19560,"Randall",23-APR-81,1,1,,"",""
19561,"Orlando",17-NOV-75,1,1,,"",""
19562,"Leah",22-MAR-74,0,2,,"",""
19563,"Robin",15-APR-74,1,2,,"",""
19564,"Lawrence",12-DEC-79,1,1,,"",""
19565,"Patricia",02-AUG-84,1,2,,"",""
19566,"Ruben",04-AUG-73,0,1,,"",""
19567,"Barbara",10-DEC-72,1,2,,"",""
19568,"Candice",06-MAR-75,1,2,,"",""
19569,"Kellie",09-DEC-78,1,2,,"",""
19570,"Kristy",10-NOV-72,1,2,,"",""
19571,"Sydney",09-AUG-78,0,2,,"",""
19572,"Melissa",17-APR-78,1,2,,"",""
19573,"Deanna",10-NOV-78,1,2,,"",""
19574,"Michele",10-AUG-71,0,2,,"",""
19575,"Marco",20-FEB-83,0,1,,"",""
19576,"Mackenzie",20-JUL-71,0,2,,"",""
19577,"Martin",16-AUG-77,1,1,,"",""
19578,"Max",11-FEB-71,1,1,,"",""
19579,"Dawn",24-FEB-71,1,2,,"",""
19580,"Eddie",04-MAR-71,1,1,,"",""
19581,"Todd",08-AUG-70,1,1,,"",""
19582,"Bethany",25-MAR-74,0,2,,"",""
19583,"Jake",12-NOV-73,1,1,,"",""
19584,"Terrance",05-MAY-79,0,1,,"",""
19585,"Kristi",14-MAY-74,0,2,,"",""
19586,"Alvin",04-DEC-73,0,1,,"",""
19587,"Alyssa",25-DEC-73,1,2,,"",""
19588,"Raymond",01-JAN-74,1,1,,"",""
19589,"Jake",07-MAR-70,1,1,,"",""
19590,"Martin",16-SEP-80,1,1,,"",""
19591,"Derek",31-AUG-69,0,1,,"",""
19592,"Tara",21-FEB-74,0,2,,"",""
19593,"Carla",12-APR-69,0,2,,"",""
19594,"Suzanne",14-FEB-69,0,2,,"",""
19595,"Carl",12-SEP-68,0,1,,"",""
19596,"Allen",07-MAY-74,0,1,,"",""
19597,"Jay",20-MAR-84,1,1,,"",""
19598,"Kaitlyn",05-DEC-73,1,2,,"",""
19599,"Alvin",01-FEB-72,1,1,,"",""
19600,"Lacey",11-FEB-67,1,2,,"",""
19601,"Alfredo",17-JUL-66,1,1,,"",""
19602,"Stanley",09-OCT-71,0,1,,"",""
19603,"Tabitha",18-MAY-72,0,2,,"",""
19604,"Wendy",05-MAR-72,0,2,,"",""
19605,"Brad",24-NOV-71,1,1,,"",""
19606,"Gabriel",20-NOV-37,0,1,,"",""
19607,"Troy",21-AUG-70,0,1,,"",""
19608,"Harold",23-APR-82,1,1,,"",""
19609,"Kari",20-DEC-69,0,2,,"",""
19610,"Deborah",19-JUN-70,1,2,,"",""
19611,"Meagan",13-APR-69,0,2,,"",""
19612,"Marvin",22-FEB-74,0,1,,"",""
19613,"Ruben",15-MAR-80,0,1,,"",""
19614,"Wyatt",31-JAN-69,0,1,,"",""
19615,"Franklin",29-NOV-73,0,1,,"",""
19616,"Stefanie",02-DEC-67,1,2,,"",""
19617,"Keith",12-MAR-73,1,1,,"",""
19618,"Ross",07-NOV-67,1,1,,"",""
19619,"Eduardo",10-MAY-68,1,1,,"",""
19620,"Andy",12-NOV-72,0,1,,"",""
19621,"Mariah",04-DEC-63,1,2,,"",""
19622,"Roger",24-JUN-64,1,1,,"",""
19623,"Cristina",09-MAY-64,1,2,,"",""
19624,"Wesley",09-JUL-62,1,1,,"",""
19625,"Ivan",12-SEP-73,0,1,,"",""
19626,"Bradley",05-OCT-71,1,1,,"",""
19627,"Kari",03-AUG-65,1,2,,"",""
19628,"Holly",07-MAY-62,0,2,,"",""
19629,"Theresa",13-AUG-61,1,2,,"",""
19630,"Jodi",13-MAR-62,1,2,,"",""
19631,"Timothy",22-MAR-64,1,1,,"",""
19632,"Lawrence",22-APR-55,0,1,,"",""
19633,"Destiny",21-FEB-82,0,2,,"",""
19634,"Gregory",08-OCT-80,1,1,,"",""
19635,"Dawn",27-APR-82,0,2,,"",""
19636,"Jessica",17-MAY-82,1,2,,"",""
19637,"Eduardo",04-JAN-82,0,1,,"",""
19638,"Kimberly",25-APR-86,1,2,,"",""
19639,"Victor",12-SEP-85,0,1,,"",""
19640,"Richard",17-MAR-86,1,1,,"",""
19641,"Richard",18-SEP-85,0,1,,"",""
19642,"Kaylee",05-SEP-84,0,2,,"",""
19643,"Jacqueline",21-JUN-84,1,2,,"",""
19644,"Gloria",20-MAR-83,0,2,,"",""
19645,"Carlos",18-JUL-82,1,1,,"",""
19646,"Ian",01-JAN-85,0,1,,"",""
19647,"Hailey",16-APR-85,0,2,,"",""
19648,"Lauren",02-APR-85,0,2,,"",""
19649,"Elizabeth",22-FEB-85,0,2,,"",""
19650,"Sabrina",24-OCT-44,1,2,,"",""
19651,"Jarrod",13-MAY-45,1,1,,"",""
19652,"Douglas",15-MAY-48,0,1,,"",""
19653,"Tina",12-SEP-47,1,2,,"",""
19654,"Richard",15-OCT-81,1,1,,"",""
19655,"Cindy",14-MAY-82,0,2,,"",""
19656,"Sydney",20-FEB-80,1,2,,"",""
19657,"Emily",19-SEP-77,0,2,,"",""
19658,"Dylan",02-OCT-73,0,1,,"",""
19659,"Wyatt",18-NOV-74,0,1,,"",""
19660,"Devin",03-AUG-68,1,1,,"",""
19661,"Nathaniel",24-AUG-73,0,1,,"",""
19662,"Lauren",17-MAY-79,1,2,,"",""
19663,"Alex",11-MAY-85,1,1,,"",""
19664,"Ethan",14-JUL-79,0,1,,"",""
19665,"Eduardo",10-OCT-73,1,1,,"",""
19666,"Hailey",05-JUN-50,1,2,,"",""
19667,"Billy",14-JAN-50,1,1,,"",""
19668,"Erick",10-APR-84,1,1,,"",""
19669,"Hailey",25-OCT-83,0,2,,"",""
19670,"Erik",13-SEP-83,0,1,,"",""
19671,"Michael",30-DEC-83,1,1,,"",""
19672,"Rosa",14-DEC-50,1,2,,"",""
19673,"Mathew",13-AUG-50,1,1,,"",""
