"CONSECUTIVO"	"CEDULA"	"DEPARTAMENTO"	"MONTO"	"SUCURSAL"	"PRODUCTO"	"USUARIO"
8268	22500	60	27825	4	8	186
8269	20348	250	73123	4	10	146
8270	20347	40	70724	5	6	188
8271	27000	120	1760	3	1	132
8272	23912	250	1760	6	1	171
8273	24249	170	54620	2	9	169
8274	27518	180	38466	5	18	146
8275	28123	150	70047	6	7	151
8276	19000	40	29442	5	3	128
8277	12394	200	70724	4	6	152
8278	18103	10	90367	6	4	180
8279	16940	90	38466	3	18	174
8280	13447	230	29442	6	3	184
8281	19020	20	73123	4	10	145
8282	28582	10	38466	4	18	159
8283	28427	180	66806	1	14	127
8284	16649	60	27825	2	8	163
8285	13145	60	89125	6	12	130
8286	21789	40	85176	4	5	174
8287	11539	170	90367	5	4	117
8288	28816	100	63641	4	16	191
8289	15189	230	89125	3	12	141
8290	13275	80	70047	3	7	192
8291	20186	260	70047	4	7	166
8292	13151	60	47347	1	2	157
8293	20547	10	38466	7	18	107
8294	27464	150	11869	4	17	167
8295	18075	190	1760	5	1	113
8296	23111	170	70047	6	7	201
8297	23909	220	29442	7	3	197
8298	17860	120	73123	2	10	148
8299	24927	70	63641	5	16	164
8300	27870	270	95810	7	11	105
8301	16671	130	63641	4	16	121
8302	13489	210	1526	2	13	136
8303	18347	270	54620	2	9	192
8304	24373	40	90367	1	4	127
8305	23543	70	27825	4	8	200
8306	20233	160	1760	6	1	158
8307	18952	190	63641	1	16	115
8308	22845	40	29442	6	3	104
8309	17313	70	73123	2	10	104
8310	11450	240	1526	2	13	168
8311	22354	20	70047	3	7	152
8312	12726	60	47347	6	2	145
8313	20421	260	73123	5	10	177
8314	20223	40	54620	5	9	193
8315	18449	20	1526	7	13	182
8316	21086	200	47347	3	2	183
8317	11980	70	11869	1	17	123
8318	12502	180	70724	4	6	100
8319	26753	220	27825	2	8	153
8320	17608	60	70047	1	7	166
8321	27400	200	70047	3	7	134
8322	13248	250	1760	1	1	183
8323	19244	80	38466	7	18	206
8324	26102	60	27825	2	8	173
8325	16281	180	63641	1	16	204
8326	19014	140	29442	3	3	135
8327	22420	110	1526	6	13	186
8328	21523	210	90367	7	4	196
8329	17112	70	9474	3	15	164
8330	26796	70	85176	7	5	182
8331	26929	110	70047	7	7	172
8332	25844	140	66806	6	14	141
8333	12843	190	29442	5	3	184
8334	14111	150	1526	2	13	155
8335	28615	180	95810	6	11	120
8336	13471	270	47347	7	2	195
8337	28610	60	47347	7	2	119
8338	13508	130	9474	4	15	140
8339	25931	80	89125	4	12	145
8340	23281	110	11869	7	17	139
8341	13643	70	90367	1	4	101
8342	18120	30	11869	3	17	154
8343	15484	20	63641	2	16	113
8344	17974	260	73123	5	10	203
8345	17145	230	90367	6	4	129
8346	12824	140	54620	4	9	157
8347	28662	80	89125	6	12	194
8348	17697	30	66806	3	14	116
8349	23261	90	27825	2	8	134
8350	17108	20	89125	4	12	148
8351	24302	30	95810	7	11	160
8352	17251	160	47347	2	2	114
8353	12927	260	27825	6	8	205
8354	14218	100	29442	5	3	143
8355	11229	240	38466	5	18	193
8356	27790	50	66806	7	14	174
8357	16236	250	70724	2	6	193
8358	22529	270	38466	1	18	163
8359	26992	200	1526	5	13	109
8360	23294	190	95810	5	11	204
8361	25499	10	1760	7	1	100
8362	19076	60	73123	6	10	195
8363	16618	200	47347	3	2	194
8364	19930	240	27825	7	8	171
8365	15667	230	73123	4	10	149
8366	26331	150	1760	5	1	188
8367	26718	100	38466	6	18	168
8368	13477	140	70047	3	7	200
8369	18870	230	95810	2	11	187
8370	17364	20	1760	6	1	117
8371	18693	260	89125	3	12	110
8372	14454	190	70724	5	6	106
8373	14002	200	95810	7	11	122
8374	17579	190	1526	3	13	202
8375	17999	220	47347	6	2	178
8376	16012	60	1760	3	1	112
8377	21577	170	89125	6	12	190
8378	28779	30	63641	2	16	172
8379	16062	120	63641	1	16	120
8380	18249	240	95810	1	11	139
8381	16173	30	54620	2	9	153
8382	14754	190	89125	7	12	141
8383	16400	250	70047	3	7	141
8384	16693	270	70724	3	6	163
8385	13889	20	1526	4	13	147
8386	14876	170	29442	3	3	107
8387	24967	180	9474	2	15	161
8388	25270	60	73123	4	10	180
8389	15840	40	73123	4	10	129
8390	24497	180	85176	2	5	162
8391	25418	190	89125	6	12	178
8392	18734	130	66806	6	14	183
8393	17172	140	89125	2	12	145
8394	16261	80	90367	4	4	151
8395	23731	10	27825	7	8	127
8396	17870	140	27825	2	8	183
8397	19982	200	89125	3	12	183
8398	17007	30	73123	3	10	191
8399	15826	250	1760	2	1	128
8400	24287	120	1526	2	13	119
8401	13964	60	66806	2	14	180
8402	14566	220	90367	1	4	124
8403	11647	80	70724	2	6	112
8404	11650	30	9474	7	15	192
8405	28310	220	11869	4	17	120
8406	12461	190	9474	1	15	169
8407	12887	270	90367	2	4	161
8408	14414	90	89125	5	12	202
8409	28268	200	85176	7	5	195
8410	19815	20	29442	4	3	119
8411	13689	160	9474	2	15	160
8412	22518	260	66806	7	14	115
8413	22995	270	89125	6	12	183
8414	17565	140	54620	2	9	151
8415	23847	150	27825	2	8	185
8416	23615	110	29442	4	3	202
8417	26829	260	90367	2	4	120
8418	18065	40	70047	6	7	153
8419	18608	60	29442	6	3	145
8420	12499	20	95810	2	11	169
8421	16132	200	95810	2	11	110
8422	11914	40	38466	7	18	162
8423	25968	100	70047	7	7	101
8424	16355	160	66806	5	14	100
8425	28954	90	38466	5	18	195
8426	23810	170	95810	7	11	137
8427	20995	200	95810	6	11	137
8428	26092	150	1526	5	13	185
8429	13939	270	85176	1	5	127
8430	28710	260	63641	7	16	180
8431	13119	150	70724	7	6	119
8432	28535	160	66806	2	14	178
8433	19325	140	29442	2	3	190
8434	11021	250	1526	4	13	166
8435	18861	140	54620	3	9	101
8436	20979	200	63641	4	16	176
8437	26651	260	9474	4	15	163
8438	23791	180	89125	3	12	143
8439	11128	30	85176	1	5	125
8440	23732	30	54620	5	9	125
8441	24863	150	70047	2	7	204
8442	25552	120	11869	4	17	157
8443	13469	220	63641	1	16	164
8444	12939	70	63641	6	16	182
8445	28807	90	9474	5	15	115
8446	17394	20	54620	5	9	179
8447	20614	170	29442	6	3	205
8448	21881	230	89125	7	12	198
8449	22695	250	54620	3	9	183
8450	19736	50	70047	4	7	141
8451	14641	80	85176	6	5	189
8452	18702	70	70047	2	7	108
8453	12296	20	11869	5	17	177
8454	23344	160	70724	4	6	165
8455	15791	140	70724	4	6	163
8456	25534	20	70724	4	6	184
8457	15214	30	1526	4	13	181
8458	15518	270	29442	7	3	111
8459	19140	230	27825	7	8	193
8460	27826	150	11869	5	17	172
8461	22480	260	89125	7	12	190
8462	25185	160	70724	5	6	105
8463	14125	100	1526	1	13	139
8464	16794	120	73123	7	10	119
8465	26691	140	63641	2	16	144
8466	13490	110	63641	4	16	175
8467	28105	140	66806	7	14	193
8468	24956	230	73123	2	10	105
8469	13531	230	89125	7	12	120
8470	28634	160	85176	2	5	113
8471	23146	50	54620	5	9	191
8472	16079	80	47347	7	2	192
8473	25598	210	70047	1	7	120
8474	13973	190	1760	6	1	155
8475	23745	240	1526	7	13	165
8476	11038	260	70724	1	6	184
8477	16981	270	73123	2	10	155
8478	20769	190	89125	3	12	185
8479	15847	110	73123	2	10	174
8480	20901	140	95810	4	11	189
8481	24784	170	1526	1	13	126
8482	28445	260	85176	3	5	178
8483	14188	50	47347	4	2	108
8484	24081	130	1760	2	1	121
8485	17669	210	29442	3	3	173
8486	20665	220	1760	4	1	142
8487	18069	60	47347	6	2	170
8488	17784	90	95810	1	11	118
8489	20541	180	47347	3	2	195
8490	18013	220	66806	5	14	103
8491	20047	150	47347	1	2	178
8492	26064	40	54620	6	9	108
8493	16563	190	29442	1	3	128
8494	27056	40	54620	5	9	144
8495	28560	60	38466	4	18	171
8496	16415	140	95810	2	11	143
8497	18003	200	85176	4	5	155
8498	23210	120	63641	7	16	197
8499	11767	210	85176	6	5	158
8500	19728	200	66806	1	14	161
8501	16235	130	90367	7	4	120
8502	26538	50	70724	5	6	111
8503	24023	200	9474	3	15	140
8504	26751	190	1526	2	13	168
8505	25859	210	1760	3	1	144
8506	12030	130	63641	4	16	169
8507	22833	10	66806	6	14	172
8508	19144	70	89125	2	12	190
8509	28022	240	1760	4	1	164
8510	24857	130	89125	5	12	147
8511	21114	90	66806	1	14	161
8512	17330	110	47347	4	2	149
8513	23707	100	1526	3	13	152
8514	18524	60	66806	2	14	120
8515	16363	80	73123	2	10	101
8516	24954	170	66806	3	14	159
8517	11731	40	66806	1	14	143
8518	27519	230	63641	6	16	196
8519	16432	190	70047	4	7	158
8520	19982	70	54620	4	9	143
8521	15646	50	73123	3	10	188
8522	28046	50	90367	2	4	117
8523	21382	200	85176	5	5	205
8524	29267	170	70724	6	6	111
8525	19333	210	54620	2	9	161
8526	27735	140	38466	1	18	196
8527	28720	170	89125	7	12	179
8528	17997	160	85176	6	5	167
8529	20670	150	9474	7	15	179
8530	13775	130	73123	1	10	164
8531	13159	160	66806	2	14	180
8532	12860	60	27825	2	8	159
8533	20029	190	95810	3	11	191
8534	25621	200	73123	5	10	187
8535	12340	250	95810	2	11	121
8536	22431	150	9474	7	15	166
8537	23222	270	11869	3	17	170
8538	17090	50	70724	6	6	178
8539	24967	150	63641	7	16	148
8540	17969	80	29442	4	3	189
8541	23194	180	95810	2	11	195
8542	24137	200	70047	6	7	153
8543	28478	120	95810	3	11	159
8544	17100	170	66806	1	14	126
8545	13027	150	38466	4	18	103
8546	23648	60	90367	1	4	119
8547	13405	60	70724	2	6	106
8548	18364	260	38466	3	18	126
8549	14540	70	73123	2	10	184
8550	24271	180	1760	5	1	171
8551	20063	100	73123	3	10	203
8552	28233	170	1526	1	13	199
8553	21056	260	66806	2	14	118
8554	28505	110	27825	7	8	107
8555	19304	250	29442	1	3	151
8556	28439	200	11869	7	17	193
8557	25999	130	54620	7	9	177
8558	17853	140	27825	3	8	160
8559	25492	160	1526	4	13	126
8560	23320	30	11869	5	17	170
8561	13531	220	1760	3	1	113
8562	19505	80	89125	5	12	106
8563	27576	190	9474	1	15	177
8564	23395	270	85176	3	5	111
8565	19305	50	54620	5	9	187
8566	21435	100	63641	6	16	137
8567	19226	240	9474	5	15	142
8568	23462	230	54620	3	9	186
8569	17499	170	63641	3	16	112
8570	24319	230	1760	1	1	181
8571	17818	40	95810	3	11	139
8572	22209	260	27825	1	8	163
8573	18984	50	73123	3	10	161
8574	25101	90	70724	3	6	110
8575	22132	20	66806	1	14	103
8576	23852	260	95810	4	11	159
8577	24109	210	90367	5	4	102
8578	12324	270	73123	3	10	145
8579	22101	210	9474	1	15	150
8580	15284	110	70724	6	6	110
8581	24353	130	95810	5	11	100
8582	26129	30	47347	2	2	200
8583	23681	260	1760	4	1	103
8584	21259	90	29442	1	3	204
8585	24470	80	29442	5	3	142
8586	11951	240	90367	3	4	108
8587	24121	110	9474	7	15	107
8588	14339	60	70724	7	6	149
8589	18863	270	11869	3	17	168
8590	11845	270	85176	7	5	122
8591	25347	90	9474	5	15	123
8592	29002	20	1526	2	13	139
8593	17769	250	63641	2	16	130
8594	17878	40	89125	4	12	115
8595	28846	210	1526	5	13	177
8596	11891	80	54620	7	9	165
8597	15080	120	1526	7	13	167
8598	18456	210	47347	7	2	159
8599	13751	220	85176	6	5	184
8600	23419	100	90367	5	4	206
8601	25345	160	1526	3	13	151
8602	23887	30	47347	3	2	137
8603	12272	220	29442	5	3	134
8604	26614	30	11869	6	17	137
8605	12668	40	90367	2	4	178
8606	23001	140	63641	1	16	183
8607	24125	50	63641	7	16	165
8608	12854	50	70724	3	6	201
8609	15859	20	38466	2	18	182
8610	18768	10	95810	4	11	161
8611	19723	20	27825	6	8	205
8612	19065	70	70724	5	6	145
8613	27300	220	66806	5	14	124
8614	23546	140	63641	3	16	190
8615	25292	50	47347	1	2	105
8616	15168	150	89125	7	12	185
8617	26509	170	70047	3	7	202
8618	21598	260	54620	1	9	166
8619	16426	220	70724	1	6	118
8620	26018	140	27825	2	8	177
8621	11694	240	66806	1	14	201
8622	27928	90	38466	4	18	186
8623	20652	240	95810	6	11	116
8624	11443	230	70047	7	7	100
8625	28458	70	27825	3	8	164
8626	22998	70	90367	2	4	193
8627	13317	30	85176	3	5	146
8628	15364	60	70724	5	6	159
8629	27778	40	9474	1	15	109
8630	22872	110	9474	7	15	135
8631	21440	100	1526	2	13	111
8632	28400	160	95810	3	11	161
8633	12917	20	11869	5	17	127
8634	18567	240	47347	3	2	124
8635	27921	240	54620	6	9	190
8636	17664	60	54620	3	9	112
8637	19304	140	54620	7	9	116
8638	28782	30	1526	4	13	137
8639	11671	250	73123	1	10	143
8640	21499	60	66806	2	14	151
8641	13023	100	1526	1	13	109
8642	18109	10	54620	5	9	116
8643	15727	200	89125	2	12	105
8644	15295	230	63641	1	16	206
8645	28484	150	90367	6	4	130
8646	11466	240	54620	3	9	102
8647	18861	260	70724	2	6	178
8648	12788	150	27825	1	8	105
8649	25003	140	9474	1	15	151
8650	16354	180	95810	6	11	175
8651	15584	70	47347	7	2	102
8652	25655	230	63641	4	16	199
8653	16399	210	38466	5	18	191
8654	22823	80	29442	4	3	198
8655	12703	110	95810	7	11	172
8656	21455	70	66806	2	14	121
8657	17081	80	85176	2	5	171
8658	27982	90	66806	7	14	157
8659	14025	200	1526	5	13	134
8660	11987	170	9474	1	15	123
8661	15942	20	1526	1	13	192
8662	17110	120	11869	7	17	105
8663	13499	180	90367	1	4	101
8664	22713	200	89125	2	12	206
8665	18157	180	90367	1	4	192
8666	22110	250	29442	7	3	162
8667	26603	20	1760	3	1	172
8668	20056	40	70724	2	6	170
8669	24254	170	54620	6	9	130
8670	11532	20	47347	6	2	201
8671	19788	60	90367	4	4	158
8672	27640	210	27825	7	8	161
8673	14627	230	11869	5	17	122
8674	12435	210	27825	3	8	162
8675	17201	180	1760	6	1	106
8676	13257	200	85176	5	5	115
8677	29368	220	38466	5	18	104
8678	11059	110	1760	2	1	168
8679	28174	90	38466	4	18	175
8680	22024	120	27825	3	8	119
8681	23096	40	29442	7	3	105
8682	23932	150	70724	7	6	162
8683	26443	270	85176	4	5	113
8684	21497	120	90367	6	4	171
8685	15679	270	54620	3	9	150
8686	29190	170	90367	4	4	172
8687	27328	40	54620	5	9	112
8688	23659	180	29442	5	3	203
8689	19873	20	66806	3	14	107
8690	23841	270	63641	2	16	196
8691	14413	170	90367	3	4	156
8692	22739	210	1760	7	1	127
8693	14350	160	11869	7	17	202
8694	21459	170	66806	1	14	167
8695	20541	60	85176	3	5	193
8696	22499	200	95810	7	11	178
8697	21158	230	89125	1	12	186
8698	28627	160	95810	6	11	176
8699	14679	210	95810	1	11	142
8700	11720	120	63641	4	16	148
8701	26761	200	47347	1	2	205
8702	15268	60	1526	1	13	122
8703	20378	190	47347	6	2	192
8704	29262	130	47347	4	2	180
8705	11970	70	73123	7	10	205
8706	16969	20	27825	3	8	106
8707	15792	170	70724	3	6	170
8708	12832	20	38466	4	18	119
8709	23830	160	66806	1	14	112
8710	17450	190	70047	2	7	118
8711	21999	90	73123	4	10	151
8712	13114	150	95810	6	11	146
8713	19168	150	73123	7	10	155
8714	15597	40	66806	5	14	172
8715	19670	120	9474	2	15	126
8716	19611	130	1760	3	1	124
8717	14248	80	29442	2	3	130
8718	18855	60	66806	4	14	169
8719	14702	170	54620	7	9	108
8720	16003	90	1526	7	13	163
8721	27969	210	47347	1	2	103
8722	28639	150	90367	1	4	101
8723	22526	240	73123	4	10	157
8724	12083	80	38466	3	18	115
8725	12279	160	1526	1	13	136
8726	26895	40	54620	4	9	200
8727	24595	120	73123	1	10	155
8728	23812	140	66806	2	14	169
8729	27347	180	70047	5	7	165
8730	24215	90	47347	5	2	102
8731	25354	140	1526	2	13	142
8732	14801	270	1760	2	1	122
8733	25000	100	70047	1	7	136
8734	24527	220	1526	7	13	200
8735	11191	140	70724	7	6	138
8736	13799	260	70047	3	7	121
8737	17679	230	89125	3	12	181
8738	24738	160	90367	3	4	180
8739	24704	80	11869	7	17	126
8740	17592	10	1526	5	13	188
8741	13692	220	29442	2	3	144
8742	28169	210	89125	6	12	146
8743	21352	180	9474	2	15	149
8744	23420	30	38466	5	18	164
8745	15575	160	27825	5	8	187
8746	13325	140	85176	1	5	166
8747	16729	90	1760	6	1	189
8748	27381	170	29442	2	3	111
8749	29216	270	89125	2	12	204
8750	14587	150	89125	2	12	142
8751	20723	200	29442	4	3	189
8752	15935	90	70724	6	6	167
8753	21988	220	70724	5	6	128
8754	15218	100	38466	2	18	197
8755	16458	90	66806	2	14	111
8756	28081	220	54620	1	9	198
8757	25380	220	29442	5	3	109
8758	12068	80	47347	6	2	144
8759	18902	140	85176	7	5	195
8760	22375	100	63641	2	16	123
8761	21801	20	29442	2	3	183
8762	21925	250	1760	7	1	184
8763	16329	250	1526	7	13	204
8764	27074	160	11869	5	17	179
8765	12490	80	11869	7	17	173
8766	18531	70	90367	7	4	105
8767	27525	210	70047	4	7	131
8768	29340	170	38466	2	18	179
8769	24793	130	47347	2	2	151
8770	27053	150	27825	3	8	104
8771	16490	30	27825	3	8	114
8772	18604	30	70047	5	7	104
8773	26274	150	1760	1	1	190
8774	19353	30	27825	7	8	170
8775	15351	110	11869	3	17	192
8776	26703	80	90367	5	4	151
8777	17627	200	38466	1	18	118
8778	23755	260	85176	5	5	150
8779	17057	30	89125	5	12	157
8780	16011	270	38466	3	18	124
8781	15791	260	85176	4	5	104
8782	23116	70	63641	6	16	189
8783	22758	90	9474	4	15	202
8784	20460	120	27825	6	8	165
8785	18148	80	1760	4	1	197
8786	11738	240	54620	4	9	204
8787	28546	70	11869	1	17	206
8788	23855	200	63641	2	16	174
8789	12692	200	27825	6	8	122
8790	28659	90	73123	4	10	172
8791	16891	70	11869	7	17	109
8792	24505	250	95810	4	11	205
8793	26920	250	85176	6	5	195
8794	26799	70	89125	4	12	132
8795	14887	10	89125	5	12	140
8796	23166	10	95810	1	11	185
8797	26860	40	63641	5	16	114
8798	13883	90	9474	4	15	190
8799	16741	20	66806	7	14	164
8800	22937	60	1526	1	13	164
8801	26939	210	73123	4	10	126
8802	21915	150	63641	5	16	101
8803	20059	190	1526	3	13	118
8804	19622	180	9474	6	15	158
8805	19201	130	1526	5	13	196
8806	21174	210	38466	6	18	104
8807	18213	190	70047	4	7	206
8808	21458	240	66806	6	14	117
8809	22666	180	90367	2	4	150
8810	22767	140	63641	4	16	150
8811	28103	90	1526	1	13	179
8812	18458	30	63641	4	16	147
8813	18232	10	63641	2	16	130
8814	21273	230	63641	3	16	168
8815	23936	150	29442	4	3	146
8816	18224	30	70047	3	7	109
8817	23814	20	70047	2	7	144
8818	13633	190	27825	1	8	206
8819	24775	200	1760	3	1	127
8820	11780	70	95810	7	11	170
8821	16429	260	95810	3	11	125
8822	23700	270	1526	6	13	195
8823	21913	110	66806	5	14	163
8824	11616	110	9474	7	15	123
8825	22658	180	29442	1	3	173
8826	25253	150	90367	5	4	197
8827	25076	10	27825	5	8	174
8828	25222	150	9474	1	15	114
8829	11688	170	11869	7	17	113
8830	16402	200	11869	5	17	163
8831	27437	240	89125	1	12	176
8832	16496	110	9474	3	15	195
8833	25413	130	70724	3	6	132
8834	24418	70	90367	2	4	163
8835	18163	190	73123	2	10	145
8836	20569	130	47347	2	2	138
8837	13442	90	63641	1	16	161
8838	24005	80	85176	5	5	176
8839	16088	240	47347	4	2	166
8840	20802	110	90367	3	4	177
8841	18846	140	73123	5	10	187
8842	27925	20	70724	6	6	184
8843	27487	70	29442	2	3	190
8844	21472	250	73123	3	10	173
8845	23622	100	89125	3	12	118
8846	11319	40	85176	1	5	197
8847	14077	270	95810	5	11	195
8848	13201	230	70724	3	6	204
8849	27526	240	90367	1	4	201
8850	14936	180	95810	5	11	142
8851	21616	160	47347	2	2	113
8852	13600	10	38466	5	18	122
8853	16842	70	54620	1	9	199
8854	15093	40	90367	5	4	113
8855	19003	230	90367	4	4	156
8856	16952	250	90367	6	4	183
8857	24934	80	95810	1	11	155
8858	27232	130	95810	5	11	111
8859	17284	110	95810	1	11	172
8860	20127	230	66806	3	14	131
8861	18328	100	95810	3	11	116
8862	23071	90	73123	5	10	129
8863	18277	10	73123	4	10	206
8864	14871	270	27825	3	8	122
8865	17099	100	11869	1	17	178
8866	22956	140	1760	2	1	170
8867	12015	20	38466	7	18	169
8868	26161	120	1526	5	13	200
8869	19152	170	90367	7	4	137
8870	26342	220	63641	7	16	161
8871	21750	130	47347	2	2	188
8872	16982	250	70047	1	7	175
8873	17835	120	70724	4	6	192
8874	15345	260	47347	6	2	180
8875	27643	110	70724	1	6	174
8876	28513	240	9474	5	15	203
8877	15143	160	70047	5	7	130
8878	28305	40	27825	1	8	187
8879	15510	110	90367	2	4	108
8880	27592	120	89125	2	12	100
8881	12145	100	90367	3	4	176
8882	17021	130	66806	2	14	113
8883	16487	200	47347	6	2	127
8884	17775	60	95810	3	11	203
8885	12625	70	63641	1	16	119
8886	29477	70	29442	3	3	141
8887	18616	230	89125	3	12	143
8888	24785	270	90367	4	4	201
8889	29414	270	89125	3	12	130
8890	28103	40	90367	2	4	205
8891	18072	260	11869	2	17	197
8892	22980	20	70724	3	6	131
8893	16455	100	63641	2	16	187
8894	15703	180	85176	3	5	122
8895	27281	250	27825	4	8	162
8896	23636	160	85176	3	5	132
8897	28883	230	70047	7	7	190
8898	13266	110	11869	1	17	118
8899	16061	120	54620	4	9	162
8900	26891	100	89125	2	12	166
8901	29359	150	70724	7	6	126
8902	20825	240	29442	4	3	101
8903	28912	90	95810	7	11	142
8904	22957	120	63641	5	16	144
8905	21169	150	85176	4	5	196
8906	27926	170	29442	7	3	128
8907	27680	210	89125	3	12	128
8908	16124	260	90367	6	4	172
8909	18745	170	95810	6	11	118
8910	26034	110	54620	5	9	103
8911	24918	60	27825	3	8	150
8912	17927	120	73123	6	10	144
8913	18384	50	85176	1	5	121
8914	26083	190	70724	6	6	195
8915	29098	250	54620	1	9	175
8916	22318	170	70724	5	6	192
8917	24697	250	73123	2	10	191
8918	11308	160	9474	1	15	141
8919	21717	200	1760	5	1	133
8920	12137	100	90367	1	4	141
8921	21395	210	85176	6	5	125
8922	29160	250	90367	7	4	132
8923	25201	100	29442	7	3	196
8924	13546	40	95810	6	11	198
8925	12138	150	27825	3	8	202
8926	20033	140	1760	3	1	160
8927	17634	240	90367	5	4	153
8928	16358	270	89125	1	12	181
8929	18163	30	73123	6	10	192
8930	25551	70	70047	6	7	204
8931	17030	150	85176	2	5	102
8932	13890	160	70724	3	6	102
8933	24363	180	90367	5	4	105
8934	14800	120	29442	3	3	164
8935	28996	180	29442	2	3	204
8936	26948	150	1526	1	13	129
8937	23052	190	9474	3	15	204
8938	27839	240	29442	4	3	143
8939	16870	50	9474	6	15	126
8940	21403	30	9474	2	15	158
8941	16655	10	63641	5	16	130
8942	24925	200	63641	3	16	138
8943	24097	60	70724	6	6	153
8944	14227	130	70724	7	6	115
8945	14344	40	29442	6	3	184
8946	26265	220	9474	3	15	133
8947	16348	270	29442	6	3	199
8948	25100	30	70047	6	7	101
8949	13132	190	70724	1	6	179
8950	12192	150	63641	3	16	180
8951	21562	130	38466	3	18	198
8952	22976	230	90367	2	4	197
8953	25920	180	1526	7	13	183
8954	28074	140	63641	5	16	162
8955	25391	30	54620	3	9	150
8956	19173	180	9474	1	15	142
8957	17385	210	27825	3	8	145
8958	15171	250	1526	7	13	161
8959	20646	120	9474	3	15	196
8960	28252	30	11869	1	17	125
8961	23122	260	1760	7	1	191
8962	28791	260	63641	7	16	147
8963	17292	130	27825	5	8	196
8964	22494	70	63641	3	16	176
8965	16099	70	70724	2	6	120
8966	13340	220	66806	6	14	194
8967	19267	100	85176	7	5	195
8968	11735	10	66806	5	14	186
8969	21067	10	89125	6	12	157
8970	15954	50	85176	1	5	176
8971	19339	110	73123	1	10	187
8972	25811	270	70724	6	6	182
8973	26163	180	27825	5	8	102
8974	18758	40	54620	1	9	141
8975	11658	40	90367	6	4	106
8976	22720	50	73123	2	10	152
8977	12199	210	89125	5	12	185
8978	28154	200	66806	3	14	121
8979	24068	60	95810	4	11	186
8980	11261	80	70047	4	7	139
8981	22376	40	89125	6	12	133
8982	19779	120	70724	2	6	119
8983	23001	220	11869	6	17	177
8984	26155	170	1760	1	1	111
8985	26788	60	27825	3	8	113
8986	22017	120	54620	2	9	115
8987	12051	60	54620	2	9	115
8988	27862	230	73123	4	10	168
8989	27047	130	27825	7	8	176
8990	15238	100	90367	7	4	130
8991	17406	80	95810	1	11	174
8992	16484	80	85176	6	5	109
8993	11833	160	29442	5	3	165
8994	29365	190	27825	5	8	183
8995	25088	20	1526	5	13	109
8996	11192	180	1526	6	13	128
8997	26456	20	38466	3	18	115
8998	15998	70	54620	5	9	152
8999	25875	170	54620	1	9	164
9000	11586	50	29442	5	3	137
